Id,SalePrice
1365,136457.76661702845
1366,141236.66630827347
1367,243261.31360043507
1368,204123.76238525103
1369,235463.14416712167
1370,195802.1265182297
1371,257591.12735959457
1372,300219.63897390914
1373,215257.11269675882
1374,220011.5409090768
1375,201484.31316457334
1376,165424.7021748671
1377,155801.64826236496
1378,193632.4036772339
1379,190367.28840099685
1380,205982.9865828731
1381,223415.09155423005
1382,144854.39010743357
1383,156744.68529121077
1384,122553.68854030437
1385,211248.46787504843
1386,199323.71588515534
1387,212508.9943481561
1388,211064.62550892663
1389,275767.4250493171
1390,234899.18827806192
1391,232214.9145464519
1392,243650.86280458726
1393,146197.68188479915
1394,205794.60027418434
1395,207016.01503974563
1396,192715.65768184318
1397,198890.41032414115
1398,144265.46154497357
1399,134820.16880182672
1400,139573.6265800911
1401,207541.8121494639
1402,136842.37858235705
1403,249914.07057586056
1404,149765.7585180713
1405,149735.44307809699
1406,108601.59746217262
1407,123156.70018049744
1408,124322.49001511246
1409,152480.43268976416
1410,107399.85926088918
1411,80456.73586265718
1412,119154.52508295844
1413,136289.21460436302
1414,118301.5262964207
1415,149793.07411003154
1416,136800.2724605695
1417,154747.12993634236
1418,139011.94725784735
1419,110017.81356260192
1420,143391.51107492842
1421,157799.7238567761
1422,180766.68124396444
1423,181389.83766114208
1424,169818.7281401876
1425,193941.7305861045
1426,102679.69759353877
1427,127931.15474747767
1428,79466.40225753147
1429,95321.14356171466
1430,138789.89779688965
1431,84080.78715829294
1432,108910.89189554092
1433,86371.20681867616
1434,288066.61062510917
1435,273174.84652736154
1436,197839.44099834375
1437,147178.15347497363
1438,230070.8370517472
1439,153273.82984764976
1440,186201.1605023098
1441,194299.49942557391
1442,340787.42403772415
1443,343057.40433902474
1444,126996.48363533236
1445,209946.02202982828
1446,125879.33091498271
1447,131679.70096860296
1448,154710.85985175023
1449,100226.37500819245
1450,98313.67244167854
1451,152949.4118149405
1452,100517.54004504683
1453,96882.45715377791
1454,96168.76782821
1455,101010.94356398546
1456,161853.1165757411
1457,133673.70944536108
1458,226262.9204165264
